,INJURY_BAD,HELMET_USED,age_bins,SAFE_PEDAL_ACTION,PROTECTIVE_CLOTHING,SAFE_LOCATION,WEATHER_CAT,road_surf_bins,DAYTIME,SPEED_RATING,UNSAFE_ACTION,DRIVER_BLIND,cause_bins,driver_maneuver_bins,physical_bins,hour_bins,SEX
164,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Adverse Weather,Wet,1,Below Average Speed,Unknown,0.0,Unknown,Unknown,Impaired,Morning,M
165,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
166,0.0,1.0,Adult,Neutral,1.0,0.0,Clear Weather,Unknown,0,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Early Morning,M
167,0.0,1.0,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
168,1.0,0.0,Elderly,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Other,Night,M
169,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Afternoon,M
170,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Afternoon,M
171,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,0.0,Visibility,Unknown,Unknown,Afternoon,F
172,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,M
173,1.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
174,0.0,1.0,Unknown,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
175,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
176,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,F
177,1.0,1.0,Elderly,Unknown,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Morning,F
178,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Traffic Maneuver,Normal,Morning,M
179,0.0,0.0,Adolescent,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
180,1.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Reckless,Traffic Maneuver,Normal,Afternoon,F
181,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,F
182,1.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
183,0.0,0.0,Elderly,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Morning,M
184,0.0,0.0,Adult,Unknown,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Shaken,Night,F
185,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Stationary Object Maneuver,Normal,Morning,M
186,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
187,0.0,1.0,Elderly,Safe,0.0,1.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Reckless,Straight Ahead,Normal,Morning,M
188,1.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,Unknown,Unknown,Unknown,Normal,Afternoon,M
189,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Afternoon,F
190,0.0,0.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Impaired,Afternoon,M
191,0.0,1.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Afternoon,F
192,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
193,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
194,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Unknown,Unknown,Other,Afternoon,M
195,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Unknown,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
196,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Unknown,Other,Afternoon,M
197,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
198,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
199,0.0,1.0,Adolescent,Unsafe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Straight Ahead,Other,Morning,M
200,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Morning,M
201,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Morning,M
202,0.0,1.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,F
203,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Afternoon,M
204,0.0,1.0,Unknown,Safe,1.0,Unknown,Unknown,Unknown,0,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,
205,0.0,0.0,Middle-aged,Unknown,0.0,Unknown,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
206,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,F
207,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Afternoon,F
208,1.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Afternoon,M
209,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Unknown,Afternoon,M
210,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
211,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Stationary Object Maneuver,Normal,Afternoon,F
212,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,F
213,1.0,1.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,F
214,0.0,0.0,Elderly,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Night,M
215,0.0,0.0,Adolescent,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Afternoon,M
216,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
217,0.0,1.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Stationary Object Maneuver,Normal,Night,F
218,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Above Average Speed,RECKLESS,0.0,Unknown,Unknown,Impaired,Night,M
219,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,RECKLESS,0.0,Reckless,Unknown,Other,Afternoon,M
220,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
221,0.0,1.0,Elderly,Unknown,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
222,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Stationary Object Maneuver,Normal,Afternoon,M
223,1.0,1.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Unknown,Normal,Afternoon,M
224,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,M
225,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Unknown,Unknown,Normal,Afternoon,M
226,0.0,0.0,Adolescent,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,F
227,1.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,1.0,Visibility,Unknown,Other,Night,M
228,0.0,0.0,Unknown,Safe,1.0,0.0,Clear Weather,Unknown,1,Average Speed,DRIVER ERROR,,Reckless,Unknown,Unknown,Afternoon,M
229,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Morning,F
230,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,M
231,0.0,0.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,0,Average Speed,,,Skill,Traffic Maneuver,Normal,Night,M
232,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Above Average Speed,DRIVER ERROR,0.0,Unknown,Straight Ahead,Normal,Night,M
233,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
234,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,M
235,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Turning Maneuver,Normal,Afternoon,M
236,0.0,0.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
237,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Afternoon,M
238,0.0,0.0,Middle-aged,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Night,M
239,0.0,0.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Normal,Morning,F
240,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Shaken,Morning,M
241,1.0,0.0,Middle-aged,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Stationary Object Maneuver,Normal,Afternoon,M
242,0.0,Unknown,Unknown,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Morning,M
243,0.0,0.0,Adolescent,Unknown,0.0,0.0,Clear Weather,Dry,1,Above Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Morning,M
244,0.0,1.0,Adult,Unsafe,1.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,1.0,Skill,Unknown,Normal,Night,M
245,1.0,0.0,Adult,Unsafe,1.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Straight Ahead,Normal,Morning,M
246,0.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,DRIVER ERROR,0.0,Skill,Turning Maneuver,Normal,Morning,M
247,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
248,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Other,Morning,F
249,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Afternoon,M
250,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Straight Ahead,Normal,Afternoon,M
251,0.0,0.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Reckless,Straight Ahead,Other,Night,F
252,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Visibility,Turning Maneuver,Normal,Afternoon,F
253,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Afternoon,M
254,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Early Morning,M
255,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
256,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
257,0.0,1.0,Adult,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
258,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Below Average Speed,RECKLESS,0.0,Skill,Unknown,Normal,Night,M
259,0.0,1.0,Middle-aged,Safe,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Other,Morning,M
260,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,F
261,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
262,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Straight Ahead,Normal,Morning,M
263,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Afternoon,F
264,0.0,1.0,Adult,Neutral,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,F
265,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Morning,M
266,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Other,Night,F
267,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,F
268,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Reckless,Straight Ahead,Normal,Night,M
269,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,0.0,Skill,Straight Ahead,Normal,Night,F
270,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
271,0.0,1.0,Adult,Unknown,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Night,M
272,1.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Traffic Maneuver,Normal,Afternoon,M
273,1.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,F
274,0.0,1.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
275,0.0,0.0,Unknown,Safe,1.0,0.0,Unknown,Unknown,0,Average Speed,Unknown,Unknown,Unknown,Unknown,Other,Afternoon,M
276,1.0,1.0,Adult,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
277,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
278,1.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Unknown,Stationary Object Maneuver,Normal,Morning,M
279,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
280,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Afternoon,M
281,1.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,,0.0,Skill,Turning Maneuver,Unknown,Afternoon,
282,0.0,0.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Normal,Afternoon,M
283,0.0,1.0,Middle-aged,Unknown,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
284,0.0,0.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Night,F
285,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Normal,Morning,M
286,0.0,0.0,Middle-aged,Safe,0.0,1.0,Clear Weather,Unknown,0,Average Speed,Unknown,Unknown,Skill,Traffic Maneuver,Normal,Night,M
287,0.0,0.0,Middle-aged,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Skill,Unknown,Impaired,Night,M
288,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Reckless,Stationary Object Maneuver,Shaken,Night,F
289,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Morning,F
290,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,0.0,Skill,Straight Ahead,Normal,Afternoon,M
291,0.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
292,0.0,0.0,Adolescent,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
293,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Other,Night,M
294,0.0,1.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Morning,M
295,0.0,1.0,Adult,Safe,1.0,1.0,Adverse Weather,Wet,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Other,Afternoon,M
296,0.0,1.0,Middle-aged,Neutral,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Traffic Maneuver,Normal,Afternoon,M
297,0.0,0.0,Elderly,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Skill,Unknown,Shaken,Morning,F
298,0.0,1.0,Adult,Safe,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
299,0.0,1.0,Elderly,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Stationary Object Maneuver,Normal,Afternoon,F
300,0.0,0.0,Adolescent,Neutral,0.0,0.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Unknown,Unknown,Normal,Afternoon,M
301,0.0,0.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,,Unknown,Turning Maneuver,Unknown,Afternoon,M
302,0.0,1.0,Middle-aged,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Unknown,Unknown,Afternoon,M
303,0.0,0.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Other,Afternoon,M
304,0.0,0.0,Unknown,Unsafe,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,Unknown,Skill,Unknown,Other,Afternoon,M
305,0.0,0.0,Adult,Neutral,0.0,0.0,Adverse Weather,Wet,1,Average Speed,DRIVER ERROR,0.0,Skill,Unknown,Shaken,Afternoon,M
306,0.0,1.0,Unknown,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Normal,Morning,M
307,0.0,0.0,Elderly,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Afternoon,F
308,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,F
309,0.0,1.0,Adult,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Afternoon,M
310,0.0,0.0,Unknown,Safe,0.0,Unknown,Clear Weather,Dry,1,Average Speed,Unknown,1.0,Unknown,Straight Ahead,Normal,Afternoon,M
311,0.0,1.0,Adult,Unknown,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
312,0.0,1.0,Adult,Neutral,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Traffic Maneuver,Normal,Afternoon,M
313,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,0,Average Speed,DRIVER ERROR,Unknown,Skill,Unknown,Other,Night,M
314,0.0,1.0,Adult,Neutral,1.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
315,1.0,0.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,Unknown,Unknown,Turning Maneuver,Shaken,Morning,F
316,0.0,0.0,Middle-aged,Neutral,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
317,0.0,0.0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,0,Average Speed,DRIVER ERROR,Unknown,Unknown,Unknown,Other,Afternoon,
318,0.0,1.0,Middle-aged,Safe,0.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Afternoon,M
319,0.0,0.0,Adolescent,Unsafe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,M
320,0.0,0.0,Elderly,Safe,1.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Reckless,Turning Maneuver,Normal,Morning,M
321,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
322,0.0,1.0,Unknown,Unsafe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Straight Ahead,Normal,Night,F
323,0.0,1.0,Adult,Neutral,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Night,M
324,0.0,1.0,Adult,Safe,1.0,0.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Night,M
325,0.0,0.0,Adolescent,Unknown,1.0,0.0,Clear Weather,Unknown,1,Average Speed,Unknown,Unknown,Unknown,Straight Ahead,Normal,Afternoon,M
326,0.0,1.0,Adult,Neutral,0.0,1.0,Clear Weather,Dry,1,Below Average Speed,Unknown,0.0,Unknown,Unknown,Normal,Morning,M
327,0.0,1.0,Adult,Safe,0.0,0.0,Clear Weather,Wet,1,Average Speed,Unknown,1.0,Skill,Turning Maneuver,Normal,Early Morning,F
328,0.0,1.0,Adult,Neutral,1.0,1.0,Clear Weather,Dry,1,Below Average Speed,,0.0,Skill,Stationary Object Maneuver,Normal,Morning,F
329,0.0,0.0,Unknown,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,RECKLESS,0.0,Skill,Turning Maneuver,Normal,Afternoon,M
330,0.0,0.0,Middle-aged,Unknown,0.0,1.0,Clear Weather,Dry,1,Above Average Speed,Unknown,0.0,Visibility,Unknown,Normal,Afternoon,M
331,0.0,0.0,Adolescent,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Unknown,Normal,Afternoon,M
332,0.0,0.0,Adolescent,Unsafe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Straight Ahead,Normal,Afternoon,F
333,0.0,0.0,Adult,Neutral,0.0,0.0,Clear Weather,Dry,0,Average Speed,,0.0,Skill,Unknown,Other,Night,F
334,0.0,0.0,Unknown,Safe,0.0,1.0,Clear Weather,Dry,1,Average Speed,Unknown,0.0,Skill,Turning Maneuver,Normal,Morning,M
335,0.0,0.0,Adult,Safe,0.0,0.0,Clear Weather,Dry,1,Average Speed,Unknown,,Unknown,Unknown,Normal,Afternoon,F
336,0.0,0.0,Adult,Neutral,1.0,1.0,Clear Weather,Dry,0,Average Speed,Unknown,0.0,Unknown,Turning Maneuver,Other,Morning,X
